RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
9,0,California,state,,189941.08355701916,190575.15694789548,191424.46535055267,193265.35005446072,195397.2397960031,197695.2547295021,200129.56314792088,202680.814014378,205249.30855172136,207687.47443494006,210089.4984330041,212436.8277513927,214427.38272762598,216394.43847566357,218604.6465457736,221344.69829805812,224091.38409942712,226598.0470015666,228953.57264183764,231229.05329163928,233441.40264581642,235518.81357873778,237483.61755154643,239329.7616337008,240831.31046553492,242351.25051905986,244116.00236366608,246480.11502532687,249237.0548363769,252299.377984417,255841.8955183444,259668.68533274406,263542.106682748,267230.0344586293,270844.4826461946,274407.9290847739,277562.84527191933,280499.56261061924,283601.06558711315,287202.3488708116,291203.8108134212,294921.528559716,298835.14845745795,302960.80483169673,307535.1687894615,312007.59003442945,316314.186412128,320471.0982686065,324756.8208559512,329573.8955741099,335074.08384128107,341383.70502726024,348642.39993914374,356735.6544606711,365037.06417427264,372995.20020181424,380552.3257786054,387815.6997718822,394231.93122046435,400444.35081439465,405990.5984092911,411985.78911593504,418272.08011355065,425366.11302401684,432268.8563748072,438672.31167119864,444781.06886878965,450963.8657885945,457164.95422159316,463254.72242328926,468205.67520142527,472595.5247844087,476252.81290536426,479531.45678312884,482672.7439532907,485505.52577300736,488298.10969263996,490228.16559972934,490982.0713241154,491032.3014021334,490026.6071753654,488844.9107008486,487575.7792409216,486455.533924754,485544.3349673745,484470.96403201437,482951.25367701537,480986.25451434526,477911.07090316917,474357.6493324758,469795.43726407614,465013.4352354857,459622.2792029639,453957.5805520139,448236.41604493494,442110.83046964277,436017.7455387584,428876.9336635638,420334.666895445,410302.2046856669,399620.44392816693,389218.9898774263,378655.96677333023,368459.01375887654,359023.50747505063,350867.5020257903,343007.89137804566,335532.88324805564,328548.5577948677,323412.79764750117,319148.10476864595,315198.2339972477,311404.2278300793,308136.67653498304,305723.7826324615,303718.0203705576,302133.3331890066,301307.4321670304,302196.06549293664,304139.7104076179,306121.1574664653,306979.39571689424,308089.5574527955,309459.84198540595,310969.707291623,311031.9787122001,310032.41148079943,308206.2485768869,306325.4626615455,304284.1493760938,302495.0183473221,301222.3656932419,300212.38966767094,299216.0985835437,297741.89079010586,296182.80681848596,293860.5463057158,291985.23681901844,290370.9826727367,288605.5491634936,286517.0796933949,284272.2147197192,283180.5439837118,282474.6987175425,282121.2603074951,281601.70339487254,281048.7282437124,280708.83019871806,280982.1450114683,282092.1437214785,283679.1233036271,286200.635879095,289626.7751996201,293999.76526291226,298762.4258040571,303820.2841297647,308541.4050193504,312701.8445906679,316248.81880352,320463.9501868076,326271.7112317287,333305.94987532933,340392.01602282136,347153.40569506324,353779.03190244344,360310.27895142883,365786.8095735658,370225.16897843877,373428.91127159045,376030.3524811762,378407.54452434805,381357.53569260734,384542.4620872684,387135.6718899917,388806.92591483117,390290.55427170126,392784.3682910996,395943.4932589247,399462.2928906921,402667.46832731663,405570.1208702349,408071.42604065227,410166.6174976472,412187.6133950446,414412.44104019227,416654.87821949134,418351.85674359737,419433.9937696231,420333.05050586833,421438.2665766775,422329.1100374758,423142.0670408761,426283.85533591156,431665.88549982227,437753.5286921416,442277.7157726176,445205.27774477244,447816.0070386359,448778.947476225,448524.2537889849,447104.902764372,446818.2404796942,447874.19205161935,450457.6527980692,455333.636760391,461741.1967435868,468671.130328227,474336.65282731596,478526.4241875044,482122.6522430656,483860.424556294,485342.12247182126,486891.0520718482,490297.3898245324,494076.27276044915,498560.84793112875,503610.49712098506,509100.48537653015,514007.6045032738,518009.41156505333,521731.79125896964,524816.1441215475,527542.5376161026,530472.6652527229,533762.2490263634,537374.9136138236,539940.9786342348,541425.1835444457,540885.4070116995,539212.3425846171,537414.8339480552,536473.9726480634,535982.3561947364,535737.9186786049,536297.837851347,538109.812299327,540802.8945896305,543948.7662354033,547398.0232314715,550930.5008810441,553823.8175064228,556198.8606542117,558584.4639347305,560793.7457721716,561172.8778863085,560028.0719546917,560090.7613341383,563715.0739773797,571501.0164073241,581381.8080914974,592787.0684359064,604115.120573461,613536.4731614711,621749.0738804428,629289.1643619131,639063.5017789886,650532.756087084,662674.0359927389,673403.3427632361,680478.7273137331,684943.332254212,688843.8817144531,694332.8969325884,701261.8609210068,711406.5159624019,724744.1683814119,740993.4068039679,755616.0610307396,766468.6092385683,772064.9185556368,772136.8564175201,767136.5943411529,759308.106773512,752253.7783323502,746675.217493902,741960.7784910655,734693.4726201346,727371.4805060867,722070.7692778265,721692.0660277155,724956.6386246643,730448.9917605076,737799.022607156,745983.6248296519,753698.1540670193,759942.7594726806,764420.8340054456,767417.6753813779,767990.1990847335,767913.0748963142,769512.1863579968,773759.7099114658,778647.1530637312,781489.1163814267,783680.7160301479,785600.5376599673,787971.5167260766,789682.9733369335
54,1,Texas,state,,111027.32120811415,111084.90295694598,111112.74850506673,111257.30198576424,111349.72180598823,111452.8959938847,111515.23087164112,111714.98099417957,111980.1285605856,112268.38050994599,112599.69251531562,112964.58091818845,113177.09894466969,113137.20191990572,112911.76902883484,112779.99669184494,112822.7805900636,112956.54854930339,113113.11923056729,113253.68743247246,113399.74147385357,113550.47447100701,113660.11384015302,113746.27774630576,113776.84568988696,113860.92110906675,114077.54180838226,114454.49551565091,114898.7423411118,115394.27458835533,115897.31556689144,116430.00408628541,116899.92029538342,117304.82515246286,117646.58581235667,117938.41648820846,118158.2740094028,118302.81143144843,118461.91134664853,118656.99515090355,118882.79393861938,119112.4120721948,119337.60248984922,119592.03428834565,119822.20927402678,120057.0330125391,120225.57497107888,120366.19417618745,120718.01307991064,121529.2348532151,122814.97121452418,124096.42612519063,125151.74615497557,125833.53248229035,126471.75281293342,127050.42066135009,127702.49829686598,128306.5707684164,128852.85255181983,129329.7614265401,129833.43354469586,130256.44230364436,130631.30913871912,130965.44851812387,131324.9855743685,131724.6470778309,132077.22867888867,132407.6910172799,132732.31047331108,132997.7855218689,133307.87269789554,133560.8718001328,133764.99487395823,133971.7906039081,134226.0727170664,134635.87428558222,135194.74302679815,135816.49199242506,136438.05662030255,136994.32234509665,137577.65768321016,138298.7919114038,138987.53883702122,139678.10315037754,140042.57591158102,140190.44335122532,140173.22702509118,140386.0562866324,140774.98623071364,141288.2570821595,141749.5004968948,142243.41590109965,142726.74870529326,143175.26432328,143545.20940158656,143889.51265723744,143752.00633805353,143356.17883604695,142769.609180977,142463.12142449597,142243.05158783364,142044.01825606034,141878.06516097588,141526.9070785107,141023.30783685218,140426.55005836423,139849.52939520052,139314.47941998942,138828.45926680075,138567.73128671575,138462.16896827437,138443.43475012982,138442.1508894715,138415.03201397185,138426.36348337322,138314.67006336316,138166.36698471874,137967.1557294595,138010.965968563,138138.84699947957,138205.84329419467,138198.82358550062,138231.2744396549,138411.46617999734,138618.74860108082,138668.6561461241,138429.66804001344,137962.13336089413,137407.4520624101,136845.56800344444,136262.9299663178,135756.6821255974,135317.71623299376,134852.48773779115,134397.60101631467,133955.109973348,133607.09962717447,133248.49732541808,133051.25372812944,132934.79737294922,132894.0805172546,132782.46641912425,132574.74796491055,132331.50455720842,132222.48438344608,132376.89917747755,132650.5522800679,132923.95436315687,133229.88945871993,133659.3010076557,134143.63354837487,134504.71630769287,134816.19735463505,135129.54391213282,135492.160505171,135855.39553430528,136357.98189133804,136992.98363553899,137747.9232188255,138465.73695744103,139287.78751147233,140269.64562103464,141215.0037165647,142134.1189545528,142852.12179263087,143669.4814706084,144414.90733989692,145251.09533289153,146231.68108514804,147341.20484733293,148460.0318941114,149432.632253715,150415.21912090786,151412.88955454432,152547.76047888046,153568.30805419278,154468.62439906842,155107.0639742957,155916.37866831152,156861.67042397213,158047.906364533,159277.922058147,160482.88307608428,161611.464196064,162692.65038955785,163768.85955019318,164885.52890852597,166047.9702011014,167232.55779974922,168425.13131765803,169473.06056584304,170560.50019869805,171725.66995942013,172944.1748086369,173841.328498822,174695.47898040616,175522.70559934946,176508.692377683,177335.12240820614,178139.3351271392,179059.08907220373,180069.60054061795,181199.52806070205,182285.39128047015,183352.77443867133,184307.4628018633,185326.99891963718,186456.64098709435,187476.6657824208,188394.4493534674,189101.2462306651,189849.63263450633,190610.6091095331,191520.6201984355,192525.12368907663,193643.0614232342,194754.57562875492,195762.70695370573,196939.29874591713,198042.57517875373,199197.45219958448,200081.75679178885,201087.93053897822,201990.32388343418,202875.89098768265,203549.866169314,204314.84617667855,205164.07732588518,206010.4849701235,206762.5216203717,207421.88011548805,207982.69408792848,208483.38218317073,208964.30691894502,209470.3912295952,210077.42815619498,210741.5131639899,211629.03043214852,212676.20438577668,213813.63933069023,214960.973092834,216071.1383644077,217156.07659673187,217943.52588548674,218228.3052280438,218404.44797404125,219074.47640819175,220519.23266925497,222694.41353899334,225145.51303870394,227932.76831084592,230629.73760977478,233462.2287506139,236482.08874487973,239894.32517408926,243672.1723610137,247981.32201643498,252589.25952477622,256814.4179223351,260037.44689755398,262390.89654691936,264838.423877399,268013.4247967983,271664.34825866646,276467.2617650416,281843.41176850843,287927.5024864581,293826.72388550977,299238.5829395117,303956.64094657666,306826.3034416427,307732.8404524494,307071.0346452196,306111.5202084817,305089.65419161884,303779.26574740023,302062.2535340804,300438.7177372865,299357.4127219417,298982.75567241415,299291.8906851928,300114.63322658074,300856.1532222452,301428.99889908056,301452.9125485669,301213.0440230554,300724.43111341726,300135.69389635435,299951.64852613065,300228.05807758303,301109.030655347,301978.57205990626,302324.1018412639,302112.9690259496,301577.9998128549,301188.65145962796,300952.08810504153,300712.0914020564
14,2,Florida,state,,113269.221141178,113522.49463332452,113824.72486484826,114430.52020768181,115078.63057590049,115734.4850113227,116394.99797851803,117066.96621605905,117767.59003176301,118489.51499465441,119239.11126945067,120008.48872098076,120711.00434386548,121406.93335032392,122127.29852761352,122969.88382329495,123883.43942877305,124837.53893162445,125857.67796016888,126936.30532804436,128047.71623598227,129162.3083549681,130236.04928939336,131291.82597438036,132245.76043399706,133123.87079604962,133984.0670324435,134950.09460947884,136009.7433603115,137118.13969326002,138243.10988795533,139443.63545727995,140627.55186554065,141816.306803505,142945.05168007675,144159.44430146713,145352.31055572015,146578.89280692607,147838.09063366734,149237.3156367764,150712.22329985365,152185.1684315413,153654.2698534221,155172.53253998168,156752.71329821183,158363.14595393927,159946.48045569943,161473.1811772514,162928.62751667757,164369.331543927,165941.85844110756,167747.6102540169,169862.59303404103,172271.8201292949,174956.367691025,177920.88194458745,180924.25866230414,183803.82781189823,186500.35368600534,189241.87157861292,192057.59282498984,195059.3986690566,198424.94896091436,202393.59942567185,206814.35449347712,211630.63909561478,216790.96167801824,222148.91183177815,227400.73857203443,232252.73970969545,236780.80476128144,241063.7164153968,245005.6851852003,248650.0042995847,252390.55385126895,256541.73502766163,260521.8576905088,263845.0280319433,266102.26689643634,267568.7088831574,268153.75665079843,268116.2883097835,267663.22467825114,266829.97879740235,265796.23842784466,264726.9993990745,263557.7467966859,262252.7478228868,260537.95071050085,258308.597134586,255526.342481831,252391.81310726597,249179.53105011515,245853.97938141218,242413.54058683605,238894.4244789863,235156.20409983676,231471.21419271245,227560.47067250975,223749.29148312262,219611.2554585581,215583.0825184098,211445.95778378847,207166.14239079758,202842.4904594759,198471.84142772958,194140.58715581932,189966.2098406056,186023.99219010805,182548.11218278974,179301.77879057848,176054.10090435974,172917.92617982646,169922.23808938198,167406.94769015623,165102.2673279701,162991.64157943355,161206.9317014007,160050.33362329958,159215.31645698837,158580.52155022704,158024.25705220798,157657.9626203699,157331.4313561899,156888.44447612818,156205.08144378723,155225.9313594569,153984.98373648207,152601.11576601115,151168.73718069447,149695.24992892556,148272.12847154491,146838.7151880796,145481.41920822437,144101.76007983636,142756.5057020815,141411.7628363676,140198.85173911418,139086.46445191282,138206.0014463056,137533.56398813022,137128.4625879851,136892.29488165982,136761.40775187677,136745.7690106126,136850.72705934354,137036.65885465642,137400.53202983644,137835.79070308257,138428.84594227467,139017.76091583862,139554.76306017744,140128.29419427027,140843.55838354133,141881.47527982565,143285.21703424366,144886.83162181356,146521.28005193023,148200.46043192354,149957.649284262,151968.70864202917,153960.4366840286,155889.9078908673,157727.25646651044,159482.08314099917,161332.99520176405,162982.00858835367,164691.687565084,166311.9426432799,168019.90556942782,169594.47282788763,170962.42072782127,172301.15576047573,173389.23602304477,174517.92608202944,175484.7930920953,176511.43066431768,177385.00693269723,178472.9574293799,179768.86933941682,181184.13609811827,182437.2986778227,183543.98369662638,184671.47760523704,185970.55731990596,187312.81980119087,188837.5494928766,190414.89336970242,192141.29437676142,193925.3043700717,195655.60476496644,197257.73398500666,198763.97248489712,200197.03452772254,201487.63932314925,202848.73066435722,204235.62114761653,205739.80863019984,207091.46231278326,208472.08644284785,210020.71893521168,211708.6830856489,213248.83452709301,214553.61913742483,215728.23499052893,217042.36887708618,218563.12949950478,220184.74595788238,221630.40503690438,223090.09543087086,224442.12107488638,225932.01485674665,227402.1675211537,228988.31242989516,230623.23879455865,232318.54853216317,233849.1449509679,235186.36614042663,236504.74006207264,237810.13594586006,239175.53559403657,240357.47059351287,241815.13664963227,243246.80505971282,244681.99627677872,245886.21385408947,247133.9590446741,248468.0051004138,249657.64117705318,250759.55168267366,251544.14267914297,252147.9630345453,252490.33487769667,252943.29764319945,253513.84970467832,254283.26501104506,255049.35289077947,256046.13651704093,257385.4861824019,259026.0928388458,260994.35244795083,262875.63885035954,264552.13795923605,265619.24034744815,265953.22123947594,266154.70655709336,266828.97701799165,268581.18493871164,271360.022482544,274622.53338834905,278416.1388792,282188.6261986754,286177.7071777308,290208.12055381865,294466.6969024544,299065.4316585244,304529.6462281512,311125.7611023858,317806.7391371558,323641.94153047114,328303.24430646264,332885.41486639075,338057.2340465865,343673.5708464259,350847.6844786383,359272.13241454406,369251.9419858809,379613.50998962484,389445.8942725488,398049.87100390764,403807.5940380212,406582.5771211199,406682.5030728438,405899.0433849804,404850.00431204046,403719.9443435813,402169.4749715954,400945.3482180306,400516.5695161556,400989.3852403032,402085.1657499059,403817.3897238902,405642.06683376175,407436.6867769955,408712.23084269837,409911.92110504163,411017.96346620255,412101.38694787276,412975.4084315179,413904.07101179386,414944.20389943145,415862.79526878305,416209.388878305,415619.5514102785,414758.87926613475,413927.4297808353,413257.2800865967,412469.69248511846
43,3,New York,state,,138979.5014390934,139444.66454861808,139897.44690838558,140878.33399439408,141899.07354912534,143006.42138606065,143983.97345153775,144838.67637406147,145587.1863351985,146394.8067066119,147382.9097486356,148474.05327114696,149513.4686291565,150356.26077211226,151100.3312870398,151885.50931091126,152778.82618891422,153781.2332760133,154849.5470297615,155970.93458147463,157073.58202420312,158234.70937781103,159452.50982503567,160744.26824138235,161997.6608309604,163141.9869230824,164121.84740852375,165113.26861845356,166169.71776361144,167386.2251844059,168693.53669113733,170137.38845895452,171620.3077030207,173099.06366312344,174554.80693512998,176071.86502851863,177544.79410924422,178946.6917815958,180399.05121919932,181825.67452299132,183280.1512653618,184722.78199474738,186226.66051038654,187990.1585050365,189958.68041516413,192011.52021527837,193787.63750215434,195368.72719003644,196887.98062858346,198320.17656589896,199500.61792641855,200688.33871571717,202098.75687359937,203863.55210159838,205837.64728725477,207870.32164367483,209965.71029774798,211999.21170939264,214048.45208604305,216010.90386060232,217887.12986003913,219710.7311301986,221353.4916254205,223083.8975210229,224921.32688364017,226855.98007278005,228889.19524124466,231018.42739465204,233254.36676735853,235517.54688438217,237562.1742345707,239570.09975877637,241312.0630621825,242888.29566417352,244246.03306614477,245462.24307384822,246612.66642970475,247770.03461626134,248864.12043608844,249868.32669846402,250551.7641750096,251090.02373067394,251435.18785954968,251751.43051885907,252002.51545369453,252196.63970117268,252422.65946439755,252483.29546208668,252639.31928385096,252711.11495635458,252816.42649095788,252946.5267142068,252979.00711446026,253166.97461532432,253346.6670645805,253445.248294274,253505.2903429798,253378.40815040437,253270.4033876453,252976.8580202418,252517.97760374332,251838.57701910814,250934.98577009595,249922.32132794274,248777.04262572175,247389.04393570055,245866.771274101,244427.83935428815,243120.7835998674,242039.9327107768,241091.76980668618,240328.78736218857,239601.9914382708,238827.7889746093,238026.7573448082,237180.20029177473,236467.78094554725,235921.26684350768,235575.68960692213,235362.965915955,235187.86836622283,235189.80144064152,235301.157088591,235724.6849550408,236183.1865661207,236713.6075471202,237001.51240150412,236843.01716685246,236264.1720673771,235299.81395966266,234350.7182813478,233432.6097884236,232807.97184744474,232312.15574867767,231954.40195387785,231487.7701956545,231007.55491655637,230333.46494739954,229681.18694182058,229029.85400568202,228430.18402000514,227838.56922158002,227210.1740354446,226680.14577664447,226222.04802251994,226076.67599721518,226280.36054095984,226647.2741878057,226951.144148715,227075.36805174188,227062.53214208767,226847.50950698726,226756.58104722583,226625.11208008023,226649.6970556716,226724.64017228122,227204.5418257245,227951.0347984824,228715.81423846554,229420.6184194351,230121.29110384025,231028.1486179782,231833.74465186617,232554.43645922467,233032.7629956789,233592.4945067151,234061.36139119006,234491.32266816948,234957.58113426322,235547.8680555642,236394.70780430958,237314.64555656599,238348.98420807123,239023.2213710694,239497.5126422069,239763.07110383772,240181.21389127502,240465.08930862558,240898.8297909156,241355.9008284017,241853.6154221707,242281.60159547176,242596.10688157412,243014.2363887581,243619.29376775582,244310.59110946066,245145.61564498264,246197.25809909127,247605.95764546675,249144.47676455625,250403.25564169884,251419.50395225207,252218.7288460542,252910.30449227,253237.64399242305,253734.6726421083,254416.52450521415,255497.3513721097,256321.41467382133,256911.67642798802,257383.09380656024,258100.2401222502,259204.36148217972,260720.74162055957,262135.61784012394,263320.29789829144,264215.8038775025,265485.15043355816,266808.66759812884,268102.2054512409,269209.1136281997,270399.18631383736,271632.30281911016,272883.7804935397,273858.9642221006,274595.94140478945,275038.06547558424,275234.70271455916,275998.7901474614,277133.5283173786,279011.8420548059,280849.5051301155,283056.50298935146,285148.3231100873,286966.89253375214,288088.6497314618,288947.0152541362,289649.09962987225,290831.58922233956,292366.9797183591,294241.3247174919,295850.76976846665,296954.04078719515,298083.3171866755,299212.41888774256,300529.7822916682,301458.2777005017,302459.4199477395,303726.8541431458,305237.26239839563,306966.90889637225,308596.1602386556,310222.8056343847,311683.0880757735,312788.3685701409,313512.1351954247,314249.1547535073,315660.0820955581,318493.1894756765,322404.77355510904,327258.66074049304,332436.4524172417,337339.00380275963,342313.6062492037,346938.37524512823,351536.92669974064,356333.2587700078,361403.8056615172,365825.8392024266,368765.4780052065,370276.19588657725,371784.32030929014,373869.97403211147,376448.0527866268,379923.34475356684,384059.63905168726,389289.2802606059,394867.55861971417,400400.204975422,405843.46994668565,409785.20050366485,411643.6893283024,411243.2009836969,410282.99850624154,409367.527658755,408530.19284217525,407879.51658754493,407744.4609753578,408943.42618846335,411424.85130847007,414599.8378348928,418030.66659520427,421369.55722669984,424654.4999711186,427520.46111904684,429865.8126000313,432013.23020119034,434200.0085280007,436255.5090906312,438648.84066358366,441631.82043320406,445308.01269981125,448638.5922634091,451330.07992489124,453622.4747864706,456378.73777993023,459093.2485146522,461615.26462851046
